,Código da Rede,Rede,Código da Etapa,Etapa,Código da GRE,GRE,Código do Município,Município,Código da Escola,Escola,Edição,Proficiência Média,Desvio Padrão,Padrão de Desempenho,Elementar I,Elementar II,Básico,Desejável,Estudantes Previstos,Estudantes Efetivos,Percentual de Participação
2625,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2615607,TRINDADE,26008858,ESCOLA MUNICIPAL SANTO ANTONIO,2011,177.1,"46,3",Elementar II,"33,3","33,3","16,7","16,7",6,6,"100,0"
2626,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2615607,TRINDADE,26008866,ESCOLA MUNICIPAL VEREADOR JOSE AZARIAS,2011,178.8,"36,6",Elementar II,"22,6","41,9","19,4","16,1",32,31,"96,9"
2627,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2615607,TRINDADE,26008912,ESCOLA MUNICIPAL TIBURCIO DO NASCIMENTO,2011,182.5,"36,9",Elementar II,"16,7","33,3","33,3","16,7",7,6,"85,7"
2628,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2615607,TRINDADE,26008939,ESCOLA MUNICIPAL GIL NEI LINS DE ALENCAR,2011,181.0,"37,8",Elementar II,"19,0","38,1","27,0","15,9",63,63,"100,0"
2629,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2615607,TRINDADE,26008955,ESCOLA MUL HORMEZINDA LEONEL DE ALENCAR,2011,180.6,"36,2",Elementar II,"23,1","33,8","29,2","13,8",74,65,"87,8"
2630,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2615607,TRINDADE,26008963,ESCOLA MUL JOAO OTAVIO DO NASCIMENTO,2011,184.3,"43,5",Elementar II,"28,6","19,0","28,6","23,8",21,21,"100,0"
2631,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2615607,TRINDADE,26008998,ESCOLA MUNICIPAL LUDUGERO AZARIAS,2011,158.5,"30,9",Elementar II,"33,3","55,6","0,0","11,1",9,9,"100,0"
2632,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2615607,TRINDADE,26009005,ESCOLA MUNICIPAL OSVALDO CRUZ,2011,186.6,"39,3",Básico,"18,1","34,3","29,5","18,1",115,105,"91,3"
2633,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,113,SERTAO DO ARARIPE(ARARIPINA),2615607,TRINDADE,26132625,ESCOLA MUNICIPAL DOMINGOS SAVIO,2011,176.5,"20,7",Elementar II,"20,0","40,0","40,0","0,0",5,5,"100,0"
2634,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26024810,ESCOLA ANTONIO COSTA LEITAO,2011,192.2,"38,4",Básico,"14,3","28,6","33,3","23,8",49,42,"85,7"
2635,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025035,ESCOLA MUL MANOEL LUMBA DE OLIVEIRA,2011,165.9,"32,5",Elementar II,"30,4","50,0","13,0","6,5",60,46,"76,7"
2636,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025086,ESCOLA MUL OLGA GUEIROS LEITE,2011,197.1,"39,6",Básico,"8,6","34,3","31,4","25,7",44,35,"79,5"
2637,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025094,ESCOLA MUL SEBASTIAO LUIZ CAVALCANTI,2011,189.1,"41,7",Básico,"18,4","28,6","27,6","25,5",102,98,"96,1"
2638,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025132,ESCOLA MUL SEVERINA DE SOUZA BRADLEY,2011,175.8,"39,6",Elementar II,"32,0","30,1","24,3","13,6",111,103,"92,8"
2639,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025213,ESCOLA EUCLIDES DA CUNHA,2011,180.3,"38,1",Elementar II,"20,0","40,0","28,0","12,0",31,25,"80,6"
2640,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025230,ESCOLA FREIRE FILHO,2011,171.2,"34,4",Elementar II,"33,3","38,9","16,7","11,1",20,18,"90,0"
2641,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025248,ESCOLA MUL GUMERCINDO CAVALCANTI,2011,190.3,"37,3",Básico,"10,5","31,6","42,1","15,8",19,19,"100,0"
2642,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025272,ESCOLA MUNICIPAL LEONARDO PACHECO,2011,181.8,"31,6",Elementar II,"12,0","48,0","24,0","16,0",29,25,"86,2"
2643,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025299,ESCOLA REUNIDA VITORIA MARIA DE LIMA,2011,171.9,"28,9",Elementar II,"30,8","38,5","23,1","7,7",15,13,"86,7"
2644,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025302,ESCOLAS MUL BARAO DO RIO BRANCO,2011,184.0,"44,2",Elementar II,"28,3","20,8","28,3","22,6",67,53,"79,1"
2645,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025329,ESCOLA MUNICIPAL ROTARY ALCIDES CURSINO,2011,170.2,"32,6",Elementar II,"30,0","37,5","25,0","7,5",45,40,"88,9"
2646,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26147017,ESCOLA MUL D SEVERINO MARIANO DE AGUIAR,2011,184.7,"35,5",Elementar II,"18,5","27,8","40,7","13,0",65,54,"83,1"
2647,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26159120,ESCOLA MUNICIPAL ALFABETO,2011,182.7,"41,4",Elementar II,"23,1","35,4","21,5","20,0",70,65,"92,9"
2648,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26044927,CRECHE CAROLINA GUEDES DE ALMEIDA,2011,178.6,"37,1",Elementar II,"21,1","38,0","27,5","13,4",163,142,"87,1"
2649,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26044978,ESCOLA JOSE CLARINDO FILHO,2011,188.9,"31,9",Básico,"0,0","66,7","0,0","33,3",11,6,"54,5"
2650,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26044986,ESCOLA JOSE INACIO DE FREITAS,2011,176.9,"33,6",Elementar II,"30,0","30,0","30,0","10,0",10,10,"100,0"
2651,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045001,ESCOLA MUNICIPAL CENTO E VINTE SETE,2011,174.8,"22,6",Elementar II,"14,3","71,4","7,1","7,1",15,14,"93,3"
2652,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045028,ESCOLA MUL ABRAAO LINCOLIN,2011,198.1,"29,0",Básico,"10,0","0,0","80,0","10,0",15,10,"66,7"
2653,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045036,ESCOLA MUL ANA ROSA DE ALMEIDA,2011,168.8,"38,4",Elementar II,"42,9","21,4","28,6","7,1",15,14,"93,3"
2654,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045044,ESCOLA MUNICIPAL ANTONIO BARROS SAMPAIO,2011,201.8,"38,2",Básico,"8,8","26,5","38,2","26,5",35,34,"97,1"
2655,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045052,ESCOLA MUNICIPAL ANTONIO ALEXANDRE BARBOSA,2011,177.8,"25,6",Elementar II,"0,0","77,8","11,1","11,1",10,9,"90,0"
2656,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045079,ESCOLA MUNICIPAL ASSIS CHATEAUBRIAND,2011,136.3,"16,4",Elementar I,"83,3","16,7","0,0","0,0",6,6,"100,0"
2657,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045087,ESCOLA MUNICIPAL ASSIS CHATEAUBRIAND,2011,182.6,"51,0",Elementar II,"33,3","16,7","16,7","33,3",6,6,"100,0"
2658,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045095,ESCOLA MUNIPAL CORONEL FELIX DE FRANCA MONTEIRO,2011,142.3,"22,8",Elementar I,"70,8","16,7","12,5","0,0",25,24,"96,0"
2659,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045109,ESCOLA MUNICIPAL CENTO E DEZENOVE,2011,195.3,"19,7",Básico,"0,0","28,6","57,1","14,3",9,7,"77,8"
2660,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045117,ESCOLA MUNICIPAL CENTO E QUATRO,2011,151.2,"40,5",Elementar II,"66,7","0,0","33,3","0,0",6,6,"100,0"
2661,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045133,ESCOLA MUL ERNESTINO LEAO DOS SANTOS,2011,155.7,"37,6",Elementar II,"40,0","50,0","0,0","10,0",10,10,"100,0"
2662,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045141,ESCOLA MUNICIPAL ESTELITA SIMOES DOS SANTOS,2011,195.2,"26,8",Básico,"16,7","0,0","66,7","16,7",7,6,"85,7"
2663,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045150,ESCOLA MUL EUCLIDES DA CUNHA,2011,141.3,"19,8",Elementar I,"64,7","35,3","0,0","0,0",31,17,"54,8"
2664,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045222,ESCOLA MUL JOAQUIM AMAZONAS,2011,137.0,"8,8",Elementar I,"83,3","16,7","0,0","0,0",9,6,"66,7"
2665,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045230,ESCOLA MUNICIPAL JOAQUIM ESTEVAM ALVES,2011,224.0,"45,7",Desejável,"0,0","22,2","22,2","55,6",11,9,"81,8"
2666,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045249,ESCOLA MUNICIPAL JOSE JOAQUIM DA SILVA,2011,144.3,"13,5",Elementar I,"75,0","25,0","0,0","0,0",5,4,"80,0"
2667,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045265,ESCOLA MUNICIPAL JOSE LUIS AVELINO,2011,136.6,"30,9",Elementar I,"72,2","16,7","11,1","0,0",21,18,"85,7"
2668,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045354,ESCOLA MUL MANOEL FRANCISCO DA SILVA,2011,169.8,"32,6",Elementar II,"33,3","50,0","0,0","16,7",8,6,"75,0"
2669,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045362,ESCOLA MUNICIPAL JOSE ZUMBA DE ANDRADE,2011,176.5,"25,4",Elementar II,"0,0","62,5","25,0","12,5",16,8,"50,0"
2670,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045397,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA,2011,147.5,"29,8",Elementar I,"61,5","23,1","15,4","0,0",14,13,"92,9"
2671,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045419,ESCOLA MUNICIPAL PANTALEAO DE FRANCA MONTEIRO,2011,212.2,"42,6",Básico,"0,0","33,3","33,3","33,3",6,6,"100,0"
2672,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045443,ESCOLA MUNICIPAL PEDRO FRANCISCO DA SILVA,2011,171.9,"38,3",Elementar II,"36,7","33,3","16,7","13,3",36,30,"83,3"
2673,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045451,ESCOLA MUNICIPAL PRESIDENTE KENNEDY,2011,158.6,"27,1",Elementar II,"33,3","50,0","16,7","0,0",8,6,"75,0"
2674,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045460,ESCOLA MUNICIPAL PRIMEIRO DE ABRIL,2011,157.7,"25,7",Elementar II,"37,5","50,0","12,5","0,0",11,8,"72,7"
2675,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045478,ESCOLA MUL RECREACAO INFANTIL,2011,171.6,"33,0",Elementar II,"30,3","36,4","25,0","8,3",147,132,"89,8"
2676,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045486,ESCOLA MUNICIPAL RUI CAMELO DE FRANCA FILHO,2011,185.1,"41,5",Básico,"33,3","0,0","50,0","16,7",6,6,"100,0"
2677,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045494,ESCOLA MUNICIPAL SANTA ANGELICA,2011,234.1,"25,3",Desejável,"0,0","12,5","0,0","87,5",8,8,"100,0"
2678,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045508,ESCOLA MUNICIPAL SANTA SOFIA,2011,167.2,"44,4",Elementar II,"50,0","16,7","16,7","16,7",6,6,"100,0"
2679,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045516,ESCOLA MUNICIPAL SAO FELIX DE CANTALICE,2011,172.5,"29,7",Elementar II,"31,8","36,4","27,3","4,5",23,22,"95,7"
2680,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045524,ESCOLA MUNICIPAL SAO GERONIMO,2011,158.0,"27,0",Elementar II,"42,9","50,0","0,0","7,1",17,14,"82,4"
2681,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045532,ESCOLA MUNICIPAL SAO PEDRO,2011,164.5,"40,0",Elementar II,"37,5","25,0","25,0","12,5",11,8,"72,7"
2682,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045583,ESCOLA MUNICIPAL STA JOANA DARCK,2011,164.5,"19,3",Elementar II,"25,0","62,5","12,5","0,0",8,8,"100,0"
2683,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045621,ESCOLA MUL TOMAS DE AQUINO CAVALCANTE,2011,223.4,"33,4",Desejável,"0,0","16,7","33,3","50,0",14,12,"85,7"
2684,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045630,ESCOLA MUNICIPAL PROFESSORA ANALIA SIMOES DE OLIVEIRA VAZ,2011,172.5,"39,3",Elementar II,"27,7","43,1","16,9","12,3",80,65,"81,3"
2685,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045648,ESCOLA PEDRO ALVARES CABRAL,2011,143.9,"19,9",Elementar I,"66,7","33,3","0,0","0,0",10,9,"90,0"
2686,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045680,ESCOLA MUNICIPAL VITOR TOME DA SILVA,2011,144.9,"29,2",Elementar I,"57,1","28,6","14,3","0,0",12,7,"58,3"
2687,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045826,ESCOLA MUNICIPAL XEXEU,2011,158.0,"25,7",Elementar II,"43,8","43,8","12,5","0,0",17,16,"94,1"
2688,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045842,ESCOLA MUNICIPAL ANTONIO YOYO,2011,197.8,"34,7",Básico,"9,5","23,8","42,9","23,8",22,21,"95,5"
2689,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045877,ESCOLA MUNICIPAL EVARISTO PINTO,2011,139.8,"23,0",Elementar I,"78,6","14,3","7,1","0,0",14,14,"100,0"
2690,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045974,ESCOLA MUNICIPAL VIGARIO JOAO INACIO,2011,180.0,"40,4",Elementar II,"20,0","40,0","20,0","20,0",6,5,"83,3"
2691,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046105,ESCOLA MUL FELIX PAES DE AZEVEDO,2011,156.5,"38,0",Elementar II,"41,7","33,3","16,7","8,3",16,12,"75,0"
2692,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046113,ESCOLA MUNICIPAL JOAO BEZERRA DE BRITO,2011,144.2,"36,4",Elementar I,"57,1","28,6","14,3","0,0",8,7,"87,5"
2693,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046148,ESCOLA MUNICIPAL MANOEL BENICIO DE SIQUEIRA,2011,162.5,"42,4",Elementar II,"44,7","34,0","8,5","12,8",60,47,"78,3"
2694,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046164,ESCOLA MUL NOSSA SENHORA DAS GRACAS,2011,187.4,"43,1",Básico,"16,7","41,7","25,0","16,7",12,12,"100,0"
2695,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046202,ESCOLA MUNICIPAL VALENTIM BARBOSA DE LIMA,2011,203.8,"31,9",Básico,"11,1","22,2","22,2","44,4",10,9,"90,0"
2696,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046237,ESCOLA MUNICIPAL SAO BERNARDO,2011,178.1,"34,3",Elementar II,"25,9","25,9","44,4","3,7",32,27,"84,4"
2697,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046296,ESCOLA MUNICIPAL IVO GOMES,2011,198.4,"33,1",Básico,"11,1","33,3","22,2","33,3",9,9,"100,0"
2698,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046326,ESCOLA MUNICIPAL D PEDRO II,2011,194.3,"33,1",Básico,"0,0","60,0","0,0","40,0",7,5,"71,4"
2699,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046342,ESCOLA MUL ERASMO DE ALMEIDA,2011,151.0,"20,0",Elementar II,"52,9","41,2","5,9","0,0",17,17,"100,0"
2700,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046369,ESCOLA MUNICIPAL FRANCISCO ALVES ALMEIDA,2011,218.1,"25,1",Básico,"0,0","0,0","50,0","50,0",7,6,"85,7"
2701,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046415,ESCOLA MUNICIPAL MAJOR LUIZ DE FRANCA,2011,196.7,"28,1",Básico,"20,0","0,0","70,0","10,0",10,10,"100,0"
2702,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046440,ESC MUL SALVIANO MARQUES DE MELO,2011,173.6,"27,9",Elementar II,"16,7","33,3","50,0","0,0",8,6,"75,0"
2703,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046474,ESCOLA MUNICIPAL NATALICIO ALMEIDA VALENCA,2011,260.2,"23,1",Desejável,"0,0","0,0","0,0","100,0",6,5,"83,3"
2704,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26135280,ESCOLA MUL NOSSA SENHORA DA CONCEICAO,2011,140.0,"21,7",Elementar I,"78,9","15,8","5,3","0,0",22,19,"86,4"
2705,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26135304,ESCOLA MUNICIPAL DOUTOR JOSE CURSINO GALVAO,2011,174.0,"34,8",Elementar II,"23,1","47,3","18,7","11,0",106,91,"85,8"
2706,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26136970,ESCOLA MUNICIPAL JULIO MONTEIRO,2011,177.9,"48,8",Elementar II,"28,0","32,0","20,0","20,0",54,50,"92,6"
2707,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26148056,ESCOLA MUNICIPAL NOVA SOBRADO,2011,195.1,"35,4",Básico,"15,4","15,4","38,5","30,8",14,13,"92,9"
2708,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26152410,ESCOLA MUNICIPAL SEBASTIAO SANTANA,2011,181.2,"31,1",Elementar II,"20,0","40,0","30,0","10,0",12,10,"83,3"
2709,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26155290,ESCOLA MUNICIPAL XEREM,2011,126.8,"23,2",Elementar I,"66,7","33,3","0,0","0,0",9,9,"100,0"
2710,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26157756,ESCOLA MUL SENADOR NILO COELHO,2011,191.4,"14,2",Básico,"0,0","40,0","60,0","0,0",5,5,"100,0"
2711,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26025957,COLEGIO MUNICIPAL ERNESTO QUEIROZ,2011,197.4,"42,0",Básico,"10,0","33,8","25,0","31,3",87,80,"92,0"
2712,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26025973,ESCOLA MUNICIPAL CREUZA ARCOVERDE DE FREITAS CAVALCANTI,2011,187.2,"38,1",Básico,"15,3","38,9","23,6","22,2",83,72,"86,7"
2713,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26026007,ESCOLA MUNICIPAL ANFILOFIO FEITOSA,2011,171.1,"29,3",Elementar II,"16,7","50,0","33,3","0,0",30,24,"80,0"
2714,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26026139,ESCOLA MUNICIPAL EDINALDO VALERIANO DO AMARAL,2011,183.7,"36,7",Elementar II,"15,4","30,8","38,5","15,4",18,13,"72,2"
2715,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26026252,ESCOLA MUNICIPAL JOAQUIM BEZERRA DE MESSIAS,2011,170.8,"25,6",Elementar II,"23,5","47,1","29,4","0,0",22,17,"77,3"
